"","log2FoldChange","pvalue","padj","meanTPM_L14","meanTPM_L35"
"Cep112",-0.256392668421616,0.0327422522570732,0.192093424072793,0.27547817166624,0.183937976965159
"Lgalsl",0.385595761693058,0.0327826732272178,0.192191096233098,6.35821938317101,9.00732163218817
"Pogz",0.326343236738343,0.0327796356444692,0.192191096233098,3.03592454215654,4.09476944189501
"Cpt1a",-0.423001475429698,0.0328102846121461,0.192283251864368,21.315197654775,14.0456017921112
"Olfr509",0.431854838988669,0.0329378724238606,0.192961035949783,0.621430650687564,0.99227162179962
"Tspan9",0.338583170281018,0.0330217941013774,0.193382610947182,0.279314066613419,0.368994743724464
"Acp1",-0.31024541337419,0.0330590144192933,0.193530486656609,89.8672498087426,65.6256420331299
"Mrpl13",-0.287232329793072,0.0330828736684617,0.193600066719275,51.3934829112766,39.9992079210867
"Ppp1r3g",-0.442429490612506,0.0330964759165401,0.193609594462568,1.11106594948618,0.530683563702798
"Frrs1",-0.347075485729694,0.0331146983685335,0.193621054828778,20.4162447985502,15.2446210490396
"H2ac10",-0.465597934441964,0.0331223846654957,0.193621054828778,3.92527022945508,1.80969151567561
"Gemin8",-0.381207471103381,0.0331567603654392,0.19375195458937,10.3172626808966,6.42911411348532
"Kantr",0.322953200937094,0.0333054399159676,0.194550454480231,10.9986754752858,12.5378566733317
"Rnf113a2",-0.293018608249864,0.0333393904368078,0.194678441304711,25.1025179058324,19.796004792157
"Abr",0.364080061285737,0.0333797436637627,0.194703129617381,9.05141400947733,12.6743275120546
"Pycrl",-0.347467711012009,0.033374607826097,0.194703129617381,34.5187354054932,25.4712540623255
"Tfec",-0.418782578933241,0.0333558559051563,0.194703129617381,1.9842177140842,0.874445758338672
"Tmem191c",0.39016041008306,0.0334273806239809,0.194910680601929,9.37923145903233,14.3229993541351
"Rab3d",0.438643637207403,0.0334927154603446,0.195221238744885,4.07204915254412,6.37603627937357
"Cdk2",-0.303318286718794,0.0335249313153781,0.195338599797603,19.6423786310848,15.215715775981
"Itk",0.387857051770616,0.0335614664868004,0.195340299361078,49.8866989880858,65.398448456287
"Pnpla2",0.28903629900878,0.0335549409442193,0.195340299361078,54.422191414517,68.0960125663811
"Rpl10a-ps1",-0.32518718043548,0.0335418101477106,0.195340299361078,1126.42931906405,848.041851575951
"Gga3",0.346605208567876,0.0336222947929972,0.195623923896356,10.3406302148252,13.9683203030998
"Clip2",0.426820819991994,0.0337117767936826,0.195721981679373,0.506028918734096,0.689975925277391
"Gm14267",0.426707047999967,0.0337084929697935,0.195721981679373,1.80064882209557,2.94776019147551
"Olfr656",0.458905122519061,0.0336829747262795,0.195721981679373,0.290315896589758,0.500728216768701
"Pcdhgb4",0.468071377631355,0.0336820232708129,0.195721981679373,0.115276148925234,0.22711870051256
"Prdx1",-0.31157606452907,0.0337088245486536,0.195721981679373,886.707101572504,689.558797317936
"Tmem205",0.451397892937005,0.0336530089934598,0.195721981679373,4.89876119058634,7.88713903705904
"Dgke",0.351266091792212,0.0337427010943388,0.195831203874503,1.06728306981155,1.51250629284301
"Armc6",-0.360494880213984,0.033892285176467,0.196533007511296,6.40289607537223,4.54105224544124
"Cnot8",0.301942415609242,0.0339000901693986,0.196533007511296,43.9852330777957,56.9341528495299
"Reep4",-0.322066872147046,0.0338920868351565,0.196533007511296,14.5372294912756,11.5444057224894
"Ctbs",-0.358730761985866,0.033940788499363,0.196698426253118,3.58914058688884,2.61904206719202
"Cnih3",-0.353943476279579,0.0340026394941237,0.196949787503461,7.45627323539254,3.8737818587732
"Wnt10a",0.246436196801376,0.0340085228962622,0.196949787503461,0.0473215992179994,0.19600803105799
"Adcy7",0.304590105012586,0.034156202017815,0.197610385291342,24.6824975298291,32.6181434007713
"Eri2",-0.382508393927682,0.0341592570282206,0.197610385291342,6.42258380513173,4.60130597832292
"Gm4459",-0.340504951486741,0.034151256064442,0.197610385291342,53.8292289039178,39.9660427635103
"Rnf166",0.332811147094347,0.0342419768474657,0.198018069973774,39.2984797147,53.7184422687456
"Tubb2b",-0.216958527583206,0.0342835965368549,0.198187870005151,0.328942657689773,0.133830140618432
"Gm16242",0.373384597804742,0.0343066427373312,0.198250216733348,37.2011218692136,53.0976265157979
"Tax1bp1",-0.405012063308895,0.0343423607984426,0.198385720525194,60.0864939586597,42.2077074416222
"Leo1",-0.312332968193127,0.0343907366319564,0.198594221643608,15.0768252781465,11.271800045065
"Tln1",0.352906904626029,0.0344838526897659,0.199060840464415,19.917730844162,34.0461836506057
"Tmem254a",-0.369206141836438,0.0345436482176901,0.199334849404651,5.38489255931223,3.89377242132043
"H2-T22",-0.310694667508608,0.0345852109259251,0.199361239023631,306.068833200434,235.976962420449
"Pard6a",-0.391834126109524,0.0345835433161398,0.199361239023631,12.3650970656157,8.47347664639484
"Zfp97",-0.44566852828679,0.0345846778910001,0.199361239023631,5.0993782674642,3.04780168861169
"Aar2",0.349835443699837,0.0346770073138905,0.199819148702172,14.2896637813923,19.5800782116605
"Rbak",0.383068544462082,0.0346944228606333,0.199848280453716,1.99948197414847,3.10898398155121
"Rps8",-0.293391257568152,0.0347219286399594,0.199935492941418,711.444166166106,566.519604408824
"Ndufb6",-0.283390180776933,0.0347390944726383,0.199963125143499,137.61720994643,109.486446602615
"Borcs6",0.430100825725699,0.0348340698958195,0.200438461261746,1.49575858735833,2.39474841864033
"Ifi207",-0.231602763980516,0.0348699344805499,0.200573450948421,6.16056701438135,1.82195889810666
"Zfp784",0.402154905972478,0.0349171785065466,0.200773776412643,1.56586929496668,2.3652443189414
"Kcnk10",-0.218245761691219,0.0349314933632143,0.200784684034772,0.202200784461494,0.0597760041952505
"H2-Oa",0.454405506032738,0.0350116567113007,0.201173943626518,9.38858166724522,16.0635562977931
"Magee1",0.455564513018964,0.0350257869250608,0.20118364077844,0.816041678518967,1.38705803399956
"Hnrnpdl",-0.357659281376088,0.0350448721054792,0.201221781631212,63.4042646066996,47.1560994424553
"S100a9",0.194601748899617,0.0350649409750022,0.201265541577852,76.5042489040043,315.835494480665
"Tmem115",0.370013858659505,0.0350811911516153,0.201281162957838,10.5619735453072,15.1170462618117
"Zfp617",-0.390095144552978,0.0350925597364182,0.201281162957838,8.22840270238878,5.74153716757541
"Mcts1",-0.277425126080519,0.0351512465895484,0.201546278761138,123.2515038452,98.9131208972714
"Zfp281",-0.39173627498747,0.0351656487196053,0.201557381831726,3.92077871628703,2.66711808833839
"Atp5b",-0.300904451284046,0.0352452775970598,0.201821796090281,423.456023606194,342.56800479163
"Car15",0.29774323513263,0.0352415436796481,0.201821796090281,0.202073068416896,0.641592729758892
"Tmem147",-0.29344783418327,0.0352492270492271,0.201821796090281,72.9789779817382,58.6395688844516
"Gm48082",0.411453311238342,0.0352727169402776,0.201837785413047,0.971007870046512,1.49332456918426
"Ydjc",-0.418427035072544,0.0352769856872577,0.201837785413047,4.15033531718775,2.66432850426328
"Apol9a",0.30947501691996,0.0353641762649642,0.202045072685753,0.0793340198595582,0.210168392320737
"Myh10",0.4701631098016,0.0353649135619698,0.202045072685753,0.696628722093679,1.20084692197776
"Tmem184b",-0.377246745987571,0.0353756942775289,0.202045072685753,5.99526559011003,4.02774390392779
"Yrdc",0.420603167736393,0.0353370982438451,0.202045072685753,1.64855256408317,2.68471662461781
"Zfp605",-0.458786618647423,0.0353517152685619,0.202045072685753,1.95191366490083,1.22747029632702
"Rgs14",0.317091454593761,0.0354883456939641,0.202616900256252,22.6901450649242,30.4670315889321
"Gm49384",-0.407142396974495,0.0356504894078237,0.203329484588614,9.51153735432887,6.27564977074959
"Psmb7-ps2",-0.309520530116981,0.0356272570058319,0.203329484588614,0.798010548489588,0.272574770832916
"Usp40",-0.389110890843282,0.0356508806239545,0.203329484588614,12.7815984442613,9.09674191992643
"Rab5b",0.381462569915193,0.0356647902125876,0.203337092012457,30.0157178684703,43.3674629165254
"BC035947",0.422532807968463,0.0357649744696856,0.203836401903541,2.92956321327416,4.59121373724472
"Dsg2",0.342640977053607,0.0358247218919549,0.204104978249125,0.0970334916357069,0.225668638669517
"Galnt6",0.311179181489727,0.0358466061176584,0.204153623600894,17.7977329248375,23.4512385809493
"Tob2",0.312548875912641,0.0358585126493005,0.204153623600894,10.8474042578585,14.2045056608251
"Map11",0.435403951586534,0.0359623297881427,0.204672618917451,2.06397813906431,2.84750137004582
"Ttll3",0.40274167852685,0.0360428596183956,0.205058760439774,2.31254790561746,3.48622371993006
"Nck2",-0.450434079302294,0.0361733641882458,0.205728851762134,1.52723099627326,0.99046785686148
"Cep83",-0.429755184329484,0.0362009742114002,0.205813485240552,3.16737305868754,1.97226928907272
"Inpp5e",0.371997614528588,0.0362261765081667,0.2058194964567,3.68599810978805,4.93815723184299
"Xntrpc",-0.461950482744236,0.0362274900683882,0.2058194964567,0.265618117504436,0.1353401447041
"Dad1",0.269113070480182,0.0362708139337318,0.205993252720235,280.984880704888,353.432462078148
"Traj33",0.384633336802492,0.0362859062395155,0.20600660743916,79.5555280318329,195.469852872045
"Gm47377",0.437096103722198,0.0363263970021226,0.206105090694312,0.237031369059799,0.533056529658348
"St3gal5",0.44863836600593,0.0363287468908892,0.206105090694312,1.89112756493765,3.75304337288542
"Actr1b",0.34506350369077,0.0364004025998243,0.20629446534755,26.3754036512359,38.0422060182064
"Ndor1",0.309822669834317,0.036388145014102,0.20629446534755,6.24904693901415,8.95312632785823
"Pex11b",0.339494436770837,0.0363979199708404,0.20629446534755,28.0129748321021,37.1930368392488
"Gm14469",-0.374812409233233,0.036445251746803,0.206340696299871,10.3131170793151,4.10786886214942
"Hmgxb3",0.33977971435954,0.0364468444945532,0.206340696299871,2.72564693751715,3.78327391586126
"Msl3",-0.278560540741501,0.03644305624619,0.206340696299871,27.2594355244438,22.1143143080341
"Ptpn13",0.446845691856794,0.0365173515723756,0.206610682925566,0.489501450794289,0.855647844192901
"Rab11b",0.278871374671922,0.036520089789181,0.206610682925566,171.854226307704,217.750017266875
"Brix1",-0.352547156171715,0.0366019372431202,0.206928924225178,91.4159432951992,64.4741036204502
"Fam131a",0.42939236144507,0.0365910531993246,0.206928924225178,0.482581945439381,0.80765163384491
"Etl4",0.239034817771348,0.0366291092016849,0.206947976982255,0.038317700968695,0.178310382235433
"Lilrb4a",-0.404673639500815,0.0366728889594254,0.206947976982255,209.315284000779,135.652674398362
"Mtmr9",-0.349525691174489,0.0366641952392662,0.206947976982255,7.20508897992246,5.44459913332003
"Pde11a",0.455201204653537,0.0366597212111851,0.206947976982255,0.862823775794048,1.3839760490873
"Polr3a",0.348779291065805,0.0366489057062004,0.206947976982255,5.65183013962295,7.5519151903627
"Zdhhc13",-0.313161085495611,0.0366821016779729,0.206947976982255,9.00476224794175,6.86914977936091
"Plcd4",0.437997366182448,0.0367109986431294,0.207038764234656,0.867744476295317,1.52124810802924
"Trav14n-3",0.124430285072385,0.036766158156306,0.207277549243135,2.61105108376447,16.9273932655696
"Gm5529",-0.376212004103091,0.0368264299550731,0.207512262827956,1.01514877595512,0.403955341922703
"Pitpnm2",0.383088314509201,0.0368334587368565,0.207512262827956,10.1002800815808,13.8814030433292
"Gm11353",-0.209054207967901,0.0369333552172528,0.207930160343928,1.52413780072732,0.411850378723893
"P4htm",0.403286479916232,0.0369314365339416,0.207930160343928,2.88137592325897,4.77142847753086
"Smim3",0.378108001137711,0.0369893002182828,0.208100207108356,17.858645444847,25.804309051431
"Trib2",0.39371101065459,0.0369876247905584,0.208100207108356,2.73558689383554,3.88412270862127
"Armc9",0.382405255048931,0.0370125432133772,0.20811485163054,2.89735449611184,3.10720385992963
"Trim30b",-0.451600692912374,0.0370176456979054,0.20811485163054,4.46201414468214,2.63138294572927
"Gm10053",-0.29883319792645,0.0370473511511808,0.208209461509712,220.601385799489,172.167530052696
"Csn3",0.451799022750662,0.0371029796269708,0.208449644749302,0.487225543571641,0.936699114690761
"Rassf1",0.305958711934622,0.0371536240402188,0.208661669713893,52.2426562172478,67.5317608495462
"Mrpl47",-0.33279072848488,0.0371863465439997,0.208772929607615,20.3379413523772,13.2897898955406
"Trav12d-2",-0.217395181196018,0.0372944894754043,0.209234767636299,2.95850591406131,0.8956178946414
"Trav12n-2",-0.217395181196018,0.0372944894754043,0.209234767636299,2.95850591406131,0.8956178946414
"Mroh1",0.354974257700498,0.0373125114536081,0.209263266629688,7.7405788918813,10.863775626598
"Tmem163",0.438788833482385,0.0373295957471147,0.209286488777773,0.91333249360843,1.46223286889873
"Kif24",0.39041657095039,0.0373471098454406,0.209289712303495,22.4309772531488,35.6549193379521
"Pkp4",-0.30550672964793,0.0373560584889533,0.209289712303495,12.114607202938,9.4136368760849
"Pola2",-0.330264302915688,0.0373940672757581,0.209430091368802,14.3318548669181,10.9525864310614
"Itga9",-0.455296836611029,0.0374194624867439,0.209499753790915,0.769875635293645,0.476172496447704
"Pcyt1b",-0.447698239098687,0.0374493125519579,0.209594300675876,0.349983170611805,0.202659390152321
"Actg1",-0.268506081525867,0.0374985594417315,0.209644317545542,3075.17959723222,2502.73520290477
"Adgrf5",0.278917646316782,0.037515897392211,0.209644317545542,0.0441383766430306,0.188406120706843
"Blcap",0.366501680653592,0.0375441033520858,0.209644317545542,11.0590379730484,16.2167721089946
"Cbr1",0.367161387637355,0.0375619758754057,0.209644317545542,13.3684981594971,19.0463821588565
"Cyb5r3",0.345776420601246,0.0375494410220535,0.209644317545542,39.9640236621192,55.6173955307781
"Ndrg4",0.314790660000897,0.0375104329823338,0.209644317545542,0.330239941722815,0.960461052750848
"Septin7",-0.410144826450895,0.0375279635647161,0.209644317545542,225.990934744567,149.850719995529
"Tspan4",0.360925497443471,0.0375129625228752,0.209644317545542,17.0508735195896,24.2630554491219
"Orm1",0.118772363303612,0.0376746476576663,0.210200613518567,0.0958277891499373,0.689284227525686
"Ppp2r1a",0.336836541205194,0.0377228331629845,0.210324306693895,95.41771137695,131.048614989495
"Smim14",0.321309974186834,0.0377163906814949,0.210324306693895,83.7304163633316,112.282180905504
"Pum3",-0.324107961137366,0.0377482789350972,0.210393630507269,39.1317565814628,32.2600454939286
"Gm4017",-0.317306770451612,0.0378114868040499,0.210673304663916,7.42441909058075,2.83298445265196
"Per2",0.447903988868915,0.0378588412724453,0.210864486577392,0.215072610895645,0.264155190826499
"Ptprs",-0.438332336317434,0.0378982842472,0.211011486912182,2.09780188512413,1.30567576402426
"Arhgap15",-0.354079802894236,0.0379399848908146,0.211098284824357,61.0388540308623,43.328258790446
"Sdr42e1",0.443558329465311,0.0379363811879742,0.211098284824357,1.16420529293312,1.96260064330592
"Traj41",0.42318658794385,0.0379537210225245,0.211102069216786,34.8989868795166,81.0924898762859
"Bod1l",-0.431320852136965,0.0380093727035698,0.211193658846742,3.28601175774013,1.91233741527241
"Slc39a8",-0.418109082144623,0.0380065176728831,0.211193658846742,0.358799455943407,0.158630416798073
"Syngr1",-0.412502642576117,0.0380066265134487,0.211193658846742,1.34727826943553,0.594574886488122
"Trim11",0.322645117510076,0.0380409713813144,0.21129662187031,8.74258618197819,11.8299113845822
"Gphn",0.407009123865616,0.0381063820274073,0.211585600979459,2.30910588370142,3.48106959797986
"Zfp133-ps",0.425401464502704,0.038119169747861,0.211585600979459,0.479310734519705,1.06427526727158
"B4galt3",0.378874151043108,0.0381433122586529,0.211646951238901,15.8467347194089,23.0239596987467
"Gm2961",0.353998118133734,0.0381564620174947,0.211647284514879,108.417560424745,151.792203675249
"Sestd1",-0.393370332584835,0.0381995034798075,0.211813364802815,0.692043167273745,0.24416097045826
"Pax9",0.222585477469455,0.0382926299224762,0.212186183425829,0.0208298066021381,0.099210510188396
"Slc41a3",0.371576604809292,0.038292985542493,0.212186183425829,3.29009255627545,4.78671397813334
"Epha4",0.302898017257608,0.0383508275646642,0.212433892049694,0.0586788343626794,0.166521537845169
"Gm3534",-0.355670870411097,0.0383743524162222,0.212491405554074,0.629902517955354,0.252370164558883
"Cnot6",-0.328458692280066,0.0383969096351976,0.212543523413731,9.57389580676104,8.04320591056326
"Epb41l4a",-0.437437813092685,0.038511266401429,0.213103581945484,0.936507994479135,0.46577952986778
"Ribc1",-0.449310005520976,0.0385414162854704,0.213197454642412,1.10260839212291,0.619021609823784
"Ccdc134",0.311666392869065,0.0385639321654933,0.213249048968489,10.7373324947451,13.4515073142325
"Smim10l2a",0.439907009001148,0.0385970433537418,0.213359177431334,1.89379108580126,3.19446024528488
"Hpcal1",0.299870240472207,0.0386519874369842,0.213589878629049,61.3503157173661,80.1052895772987
"Zfp105",0.302069072454538,0.0386967052491387,0.213763931388221,0.295281871758315,0.806020880253456
"Rmi1",-0.4069616498093,0.0387334096723669,0.213893613726947,8.85892291724735,5.5844510883476
"Fam72a",-0.441501747120317,0.0387584929301979,0.213959055031878,0.749795710389048,0.442350132193721
"Ahdc1",0.398088412176813,0.0387900561555351,0.214060210914282,1.03383164061523,1.62196606596695
"Ssh1",0.312571952505961,0.0388610521613287,0.214378830568585,2.80434970114369,3.6096060491357
"Stk39",-0.349154787965442,0.0388791367111805,0.214405443889181,24.4653780163638,17.3057352229918
"Mmp13",-0.437366350744915,0.0390683039879266,0.215375181445887,4.38817111417177,2.24305545718205
"Rab29",-0.333743793159042,0.0390863619174815,0.215401290335296,45.9789875818634,34.1472014731852
"Ly6m",0.440390650035157,0.0391562387945862,0.215639381835717,0.800443076532252,1.39831545716858
"Zfp94",0.362595770558217,0.0391544133037831,0.215639381835717,2.97445853364725,3.95932590695583
"Ehhadh",0.404704360722655,0.0391969812731457,0.215690681884631,2.05816161340084,3.14914948607563
"Eif1",0.280260056482998,0.0391831173331381,0.215690681884631,1627.47343383287,2089.40300887859
"Gpihbp1",0.368083731552303,0.0392055732611126,0.215690681884631,0.690849760024757,1.53113044970232
"Amph",0.445548996046461,0.0392389424280881,0.215800836775428,0.586631627947292,1.26045444343907
"Miga1",-0.29074415151971,0.0393973400905207,0.216524674345217,24.9532573388653,19.5500941562153
"Tmem9b",0.279063401623354,0.039385376550738,0.216524674345217,73.7713322368849,93.8291626995066
"Arc",-0.40488568027717,0.0395057492537602,0.21704670733403,0.445183577900705,0.205099938977715
"Mef2c",0.429353004448695,0.0396292607610402,0.217651330586026,3.78814214184946,8.55386719355734
"Elf4",0.273591485261492,0.0396680631020674,0.217655572935626,5.49916233734618,6.9547529317552
"Ell",0.356010213843959,0.0396651621163431,0.217655572935626,12.5167576596704,16.9491450558237
"Vdac1",-0.295015560654033,0.0396704170598856,0.217655572935626,72.083482017852,55.755319473523
"Il10rb",0.298330254897816,0.0396932194292742,0.217706806293058,85.9330657741308,110.80602543654
"Abhd2",0.349291233434339,0.039767711437951,0.218041412763726,9.52784916665395,13.1492778653965
"AI987944",-0.416628090090277,0.0398911921232381,0.218644300149368,10.5728738123038,6.49648579221936
"Ighv6-3",0.320401075748963,0.0399354872224096,0.218812908471413,1.95114087727487,5.1880887749327
"Iglv2",0.109054267556381,0.0400435939495459,0.219256644283849,1.70162236494661,12.2331591130321
"Smarca5",-0.397673938215069,0.0400386901958921,0.219256644283849,11.7055001148141,8.3947465952487
"Hes1",0.311690926493449,0.040076712050612,0.219363695716434,0.645937060077847,1.73901247433079
"Txndc16",-0.32292736404255,0.0401264470493608,0.219561598084979,10.0051738669504,6.81398794125668
"Pip4k2b",0.343504361862463,0.0402499730390826,0.220162995287187,1.77237447943748,2.18012436385209
"Ly6g5b",0.441607776105063,0.0402766931562625,0.220234647157121,0.919487185128649,1.88921162639383
"Litaf",0.307807116369244,0.0403347760943407,0.220403174947413,124.161975972315,162.579929788564
"Mctp2",0.367342795771449,0.0403260931722017,0.220403174947413,4.22673602870831,6.13789487459937
"Hmgb1-ps2",-0.415851337461121,0.0403741150140946,0.220543603264492,4.93570121747068,2.35136438536973
"Rpl7",-0.267240021245036,0.0404357271485838,0.220656521183075,2510.83636027999,2033.95560186492
"Sdhaf3",-0.314288595957247,0.04043082222557,0.220656521183075,3.76762313768796,2.64043206431067
"Zfp850",-0.436584047924832,0.0404133005199869,0.220656521183075,1.25298438985608,0.626036441573325
"Serhl",-0.361155389861907,0.0404500182470897,0.22066003543765,42.7129147663185,32.5467994808347
"Mrpl39",-0.287658420326,0.0405676270743324,0.221226968689673,25.1290517670687,20.083342413393
"Hrh4",0.204677346495448,0.0406297549478844,0.221429405265187,0.210241198096393,0.74787813292308
"Tssk4",-0.395424099453915,0.0406321383772533,0.221429405265187,0.540714549957034,0.263109085590087
"Sh3rf1",-0.431224723483156,0.0406543980844483,0.221465117893225,1.66736687701371,1.05975984062871
"Tmem203",0.393621869724171,0.0406660854118983,0.221465117893225,7.90654771286772,11.9504572181201
"Fbxo46",0.327470430962369,0.0407719407459569,0.221966838357366,6.96934869820818,9.45139163062114
"Klrg1",0.412874995447327,0.0408362689908227,0.222242219223363,0.750345725737032,1.64198630050428
"Gm49339",-0.404517584572045,0.0409561894343833,0.222744913207045,8.85079893929949,5.64690973850047
"Zfp677",-0.427836724008041,0.0409550248769488,0.222744913207045,3.10962767902979,1.85168252632098
"Jaml",-0.355516673266412,0.0409724440954791,0.222758388897042,71.3791296232487,52.3426277307528
"Gm42857",0.375607538354956,0.0410004103363698,0.222835507471853,31.9104944957554,46.8605746291049
"Rnf150",0.37428057729779,0.0410666685738948,0.2230456715389,0.04225085319968,0.116815454163418
"Tgfbr1",0.420538031560061,0.04105829285787,0.2230456715389,3.44261763534954,5.23180319187334
"Haus3",-0.405730492715334,0.0410955389472895,0.223127524929054,27.6043212538678,17.4110331595765
"Gm10226",-0.411241186141591,0.0411205087318442,0.223188152294458,8.88108557429609,4.22160621236827
"Gm2445",-0.348316612726144,0.0411414581892418,0.223226925322768,0.707944234485495,0.286890227166681
"Ppm1h",0.387072842946309,0.0412315350422992,0.223640620630304,32.8040039697012,48.6558206154424
"Sf3a3",-0.277191353982227,0.0412778515901707,0.223816761355288,75.4188326920892,60.9181246242654
"Aida",-0.320933681372916,0.0413513068614515,0.224139886236276,11.6370325470375,8.76991076830888
"Rab33b",0.288667705122326,0.0413978482077343,0.22431695967522,6.59895233431552,8.57043004770554
"Srsf3",-0.267024767890988,0.0414338776160245,0.224436973927471,175.782217959281,141.987779760783
"Cd59a",-0.42870808399078,0.0414815446806902,0.22455353781952,1.12153841075488,0.475229912785332
"Ermap",0.33772097524727,0.0414831725812917,0.22455353781952,0.162529824941124,0.379392672569788
"Spata21",0.34609863038989,0.0415391816928917,0.224781468806013,0.264670123984181,0.78989731007338
"Tfrc",-0.42577581482784,0.0415714059729257,0.224880583197135,5.0315095819565,3.24884143117371
"Mphosph6",0.289287972185354,0.0416502404765584,0.225165442343449,48.9866565330467,63.2423154439522
"Olfr1342",0.335271833783744,0.0416519165099422,0.225165442343449,0.101331402813397,0.288134240640584
"H2-Ab1",0.295636122415549,0.0417044690216073,0.22528849584832,100.262330074592,273.719592160387
"Klhl26",0.366273425116245,0.0417304128310791,0.22528849584832,3.49319093190486,5.0353930122008
"Sparc",0.412236363190163,0.0417247715750829,0.22528849584832,0.843823241469559,1.61874539902745
"Tnrc6c",0.308775443090331,0.0417146706386722,0.22528849584832,3.98053894026268,5.3079735021002
"Acsl5",-0.309981599045155,0.0417999930870631,0.225519760982458,54.6384377025338,38.0119503927492
"Dync1h1",0.299203620655588,0.0418011456283275,0.225519760982458,7.56476244343544,11.278860122674
"Nup62",-0.338737417845702,0.0418411085624609,0.225584823056496,49.7483639619648,38.4070030190913
"Rpl36a-ps2",-0.301454641977109,0.0418374957645528,0.225584823056496,1128.93477843882,874.048541309454
"AC147806.2",-0.423336123408132,0.0418565069432451,0.22559262025511,1.82609118775337,1.1069233819767
"Nol8",-0.422634048081932,0.0418834073067075,0.225600271775425,10.6646801211759,5.91173488159934
"Rai1",0.350897139573367,0.0418858318924995,0.225600271775425,1.94879999734952,2.73124166378589
"Cd200r4",0.301798334417451,0.0419583853276719,0.225915794992716,257.23644791538,339.637760958408
"Gm9794",-0.294615689215443,0.0419905514822148,0.226013724006635,1060.91718090378,826.830833178608
"Arap3",0.295615414464107,0.0420298712988916,0.226150079544685,32.3553644978011,40.7235022206079
"Dcaf6",0.336106721761765,0.042110354341645,0.226507757601483,1.35607915911029,2.10847403081886
"Mab21l2",-0.280353541261397,0.0421639938933526,0.226720857087336,0.290124509929233,0.103610301598413
"Oas1c",-0.368319343752183,0.0422565050781616,0.227105590006634,7.79239894053166,5.49177110550171
"Rabggta",0.318817153013743,0.0422636353720057,0.227105590006634,17.2615300884844,22.8527612992403
"Syncrip",-0.35437013493412,0.0423135446732592,0.227222751186293,49.9249691936848,32.19213734189
"Usp45",-0.366754666999877,0.0423081009789346,0.227222751186293,1.95996718303189,1.61417179689561
"Rnf170-ps",-0.222503823419375,0.0423745483391155,0.227474791532257,0.839825885877423,0.247063293694853
"Hbegf",0.409602938016568,0.0423935946580625,0.227501504157389,0.258246937094642,0.509208635899277
"Srp54c",-0.355719400817558,0.0424527861518311,0.227743563135022,34.1050435260988,24.3200403185663
"Znrf1",0.334318183278677,0.0424970660572525,0.227905492895428,6.97767095200313,8.90167640275545
"Alms1",-0.409535802026775,0.0426099293874524,0.228434996109323,1.05874663503096,0.764845359997159
"Pabpc1",-0.318797763641655,0.0426567646649176,0.2286102843444,257.879106720779,201.571340798611
"Rasgrf1",0.243336641748091,0.042715096790434,0.228847051028671,0.15758491103133,0.771581328444329
"Mmp11",-0.245682700725528,0.0427574528529399,0.228998097111356,0.277313303593707,0.113856716497192
"Tctex1d2",-0.42666445399009,0.042807714017951,0.229115500813059,14.4800302489944,7.67207294644594
"Ugt1a2",-0.209769974948594,0.0427955015792993,0.229115500813059,0.272055956432007,0.077524071844276
"AA986860",0.241131384820486,0.0428981829070418,0.229286519970084,0.0659490253145158,0.145856299068076
"Cir1",-0.366456666872109,0.0429247508163426,0.229286519970084,19.2313093692769,12.3562453538232
"Pcgf5",-0.341137039763588,0.0429203918595105,0.229286519970084,13.5798805008843,9.31172366393148
"Pik3r2",-0.384322729307736,0.0429066156497364,0.229286519970084,1.0167187635535,0.78712386679791
"Sntb2",0.320039694087396,0.0429180694889238,0.229286519970084,2.5624827525023,3.50128254922122
"Tmem97",-0.402358389878124,0.0429119167035424,0.229286519970084,18.8637073337458,12.1755752161272
"Abcb1b",-0.421851385202422,0.0430202488248645,0.229417679171911,7.27934681463342,5.12693818269761
"Btrc",0.322079650660846,0.0430147805210413,0.229417679171911,13.4468260003276,17.2001292605135
"Mrrf",-0.314166518522181,0.0429960269858873,0.229417679171911,13.3980785584049,10.3778724035015
"Rabepk",-0.297914090116582,0.0429993424545437,0.229417679171911,59.8497421510963,44.3344144222584
"Ugt1a5",-0.221768006767681,0.0429864600626397,0.229417679171911,0.169193124433375,0.0492544177587627
"Evi2b",-0.350953784019982,0.0431389876451306,0.229975038323151,69.54777605711,49.9929609690466
"Gm45902",-0.405620684189446,0.0431883596978562,0.230132184972046,1.38498035689211,0.862598650662575
"Trav14-1",-0.385237676351234,0.043196931250551,0.230132184972046,6.42895393084375,3.02194911106736
"Zbtb39",0.415308917783047,0.0432177681658375,0.230167356216544,0.203945193779581,0.332410950492497
"Procr",-0.327207147262867,0.0433192538511322,0.230631878669396,0.517517006658771,0.17954177007552
"Fkrp",0.379365020092708,0.0433416275098167,0.230675041213373,3.22028262149048,4.71455505846255
"Gm10240",-0.420280593154653,0.043534630439813,0.231093709645875,233.495584124929,143.466722230141
"Gm13370",-0.420280593154653,0.043534630439813,0.231093709645875,233.495584124929,143.466722230141
"Gm6654",-0.104283197968764,0.0434661799853613,0.231093709645875,2.15377933643535,0.274642560043193
"Haus2",-0.339976538541345,0.0435331723779631,0.231093709645875,11.3619733527439,7.96398735452469
"Mrps16",-0.290669258175539,0.0435329325776622,0.231093709645875,105.873817663063,83.1521122968798
